"","AirPtCd","lag","mxT_mean","mxT_sd","mnT_mean","mnT_sd","mxT_mean_abs","mxT_sd_abs","mnT_mean_abs","mnT_sd_abs","Precip_Acc","city","state","longitude","latitude","elevation","name.arpt","state.arpt","lon.arpt","lat.arpt","elev.arpt","WMO","census2010","est2010","est2016","dist2Coast","coastRegion","coast.arpt","coastRegion.arpt"
"86","KBFM",3,-0.381553398058252,3.55124220516846,0.466990291262136,4.59288942868043,2.58543689320388,2.46293841773618,3.43980582524272,3.07720039252375,0.777669902912621,"Mobile","Alabama",-88.05,30.7,4,"Mobile Downtown","AL",-88.07,30.63,8,99999,195111,194670,192904,1.03233501241086,"G",1.04028849217578,"G"
"87","KBFM",4,-0.454810495626822,3.87889990622802,0.506316812439261,4.80608492194678,2.79883381924198,2.72246715911759,3.59086491739553,3.23236823503019,0.771622934888241,"Mobile","Alabama",-88.05,30.7,4,"Mobile Downtown","AL",-88.07,30.63,8,99999,195111,194670,192904,1.03233501241086,"G",1.04028849217578,"G"
"88","KBFM",5,-0.506809338521401,4.21304048880405,0.599221789883268,5.15550578509311,3.04182879377432,2.95720883459385,3.81712062256809,3.51483414713032,0.747081712062257,"Mobile","Alabama",-88.05,30.7,4,"Mobile Downtown","AL",-88.07,30.63,8,99999,195111,194670,192904,1.03233501241086,"G",1.04028849217578,"G"
"89","KBFM",6,-0.703018500486855,4.46738458080731,0.974137931034483,5.31384142615455,3.29503407984421,3.09586983147827,4.05172413793103,3.56875044550754,0.708860759493671,"Mobile","Alabama",-88.05,30.7,4,"Mobile Downtown","AL",-88.07,30.63,8,99999,195111,194670,192904,1.03233501241086,"G",1.04028849217578,"G"
"90","KBGR",0,-0.672797676669894,3.27656194108902,3.13165537270087,7.08066033942862,2.48305905130687,2.2399546501409,5.44143272023233,5.50587306931437,0.773475314617619,"Bangor","Maine",-68.7833,44.8,46,"Bangor","ME",-68.83,44.8,59,99999,33039,33037,31985,0.778842958159734,"N",4.1281003118714,"N"
"91","KBGR",1,-0.891472868217054,3.67652328086776,2.77228682170543,7.13724995761118,2.84302325581395,2.49433300816425,5.44089147286822,5.3852903778513,0.779069767441861,"Bangor","Maine",-68.7833,44.8,46,"Bangor","ME",-68.83,44.8,59,99999,33039,33037,31985,0.778842958159734,"N",4.1281003118714,"N"
"92","KBGR",2,-0.94180407371484,4.1461771191452,2.8176527643065,6.77944628718774,3.25218234723569,2.73709373714904,5.22114451988361,5.15954945062674,0.746847720659554,"Bangor","Maine",-68.7833,44.8,46,"Bangor","ME",-68.83,44.8,59,99999,33039,33037,31985,0.778842958159734,"N",4.1281003118714,"N"
"93","KBGR",3,-0.779611650485437,4.43120087011109,2.75242718446602,6.58663346928729,3.49805825242718,2.8276532757942,5.15242718446602,4.9389931155225,0.738834951456311,"Bangor","Maine",-68.7833,44.8,46,"Bangor","ME",-68.83,44.8,59,99999,33039,33037,31985,0.778842958159734,"N",4.1281003118714,"N"
"94","KBGR",4,-0.713313896987366,5.1272169542667,2.73177842565598,6.47352967287285,4.00971817298348,3.27172517502393,5.11661807580175,4.81364850168418,0.712342079689018,"Bangor","Maine",-68.7833,44.8,46,"Bangor","ME",-68.83,44.8,59,99999,33039,33037,31985,0.778842958159734,"N",4.1281003118714,"N"
"95","KBGR",5,-0.723735408560311,5.89551517496301,2.715953307393,6.67517734344671,4.57003891050584,3.79154458233168,5.31712062256809,4.86233248480976,0.682879377431907,"Bangor","Maine",-68.7833,44.8,46,"Bangor","ME",-68.83,44.8,59,99999,33039,33037,31985,0.778842958159734,"N",4.1281003118714,"N"
"96","KBGR",6,-0.746835443037975,6.58844292164424,4.31707317073171,5.95163433180435,5.1460564751704,4.17829856256097,5.53658536585366,4.80675337923431,0.643622200584226,"Bangor","Maine",-68.7833,44.8,46,"Bangor","ME",-68.83,44.8,59,99999,33039,33037,31985,0.778842958159734,"N",4.1281003118714,"N"
"97","KBHB",0,-3.17804154302671,4.2454346501353,2.66172106824926,6.89901044743398,4.13748763600396,3.31630971373622,5.33234421364985,5.12113968057251,0.762926829268293,"Eastport","Maine",-66.99,44.91,35,"Bar Harbor","ME",-68.37,44.45,26,99999,1331,1331,1255,0.436334326441694,"N",1.26626764409942,"N"
"98","KBHB",1,-3.06627101879327,4.38139177690306,2.49357072205737,6.8457335278515,4.21562809099901,3.28919519425394,5.20375865479723,5.09727414215762,0.7744140625,"Eastport","Maine",-66.99,44.91,35,"Bar Harbor","ME",-68.37,44.45,26,99999,1331,1331,1255,0.436334326441694,"N",1.26626764409942,"N"
"99","KBHB",2,-3.11473788328388,4.74254917515375,2.54005934718101,6.56084451793772,4.45994065281899,3.50602417861441,5.07814045499505,4.86722997481911,0.755620723362659,"Eastport","Maine",-66.99,44.91,35,"Bar Harbor","ME",-68.37,44.45,26,99999,1331,1331,1255,0.436334326441694,"N",1.26626764409942,"N"
"100","KBHB",3,-3.18001978239367,4.99992439542882,2.56181998021761,6.33354156563296,4.70919881305638,3.59489523264609,4.99109792284866,4.66341563953239,0.729941291585127,"Eastport","Maine",-66.99,44.91,35,"Bar Harbor","ME",-68.37,44.45,26,99999,1331,1331,1255,0.436334326441694,"N",1.26626764409942,"N"
"101","KBHB",4,-3.02378592666006,5.57109792420769,2.39038686987104,6.3848596931225,5.02973240832507,3.85566837253395,5.04454865181712,4.58363940308366,0.707149853085211,"Eastport","Maine",-66.99,44.91,35,"Bar Harbor","ME",-68.37,44.45,26,99999,1331,1331,1255,0.436334326441694,"N",1.26626764409942,"N"
"102","KBHB",5,-3.24089306698002,6.25418607308635,2.49352179034158,6.542514660102,5.58401880141011,4.29099503827138,5.18138987043581,4.70648713789698,0.715116279069767,"Eastport","Maine",-66.99,44.91,35,"Bar Harbor","ME",-68.37,44.45,26,99999,1331,1331,1255,0.436334326441694,"N",1.26626764409942,"N"
"103","KBHB",6,-3.36866902237927,6.85028633508381,2.63636363636364,6.01985351679228,6.05418138987044,4.64665476852043,5.3030303030303,3.79543186347786,0.67561260210035,"Eastport","Maine",-66.99,44.91,35,"Bar Harbor","ME",-68.37,44.45,26,99999,1331,1331,1255,0.436334326441694,"N",1.26626764409942,"N"
"104","KBHM",0,-0.48936170212766,2.91379583618174,1.34139264990329,3.84582956312927,2.06189555125725,2.11527398043686,2.70502901353965,3.04421019807081,0.743713733075435,"Birmingham","Alabama",-86.8333,33.5,172,"Birmingham","AL",-86.75,33.57,192,72228,212237,212204,212157,308.411807455544,"G",318.331732105551,"G"
"105","KBHM",1,-0.516940948693127,3.32973937066376,1.33978702807357,4.70647487707653,2.41819941916747,2.3454842500367,3.44627299128751,3.47266012782536,0.793804453049371,"Birmingham","Alabama",-86.8333,33.5,172,"Birmingham","AL",-86.75,33.57,192,72228,212237,212204,212157,308.411807455544,"G",318.331732105551,"G"
"106","KBHM",2,-0.691860465116279,3.69811491915718,1.30135658914729,4.6948883713433,2.71705426356589,2.60108532241305,3.51647286821705,3.37039659272906,0.792635658914729,"Birmingham","Alabama",-86.8333,33.5,172,"Birmingham","AL",-86.75,33.57,192,72228,212237,212204,212157,308.411807455544,"G",318.331732105551,"G"
"107","KBHM",3,-0.778855480116392,4.14653663524673,1.20271580989331,4.64931693445624,3.07953443258972,2.88240025661726,3.50145489815713,3.2851161581409,0.772065955383123,"Birmingham","Alabama",-86.8333,33.5,172,"Birmingham","AL",-86.75,33.57,192,72228,212237,212204,212157,308.411807455544,"G",318.331732105551,"G"
"108","KBHM",4,-0.886407766990291,4.55841149559854,1.18834951456311,4.72154256906177,3.46116504854369,3.09423530620522,3.61941747572816,3.25478068815307,0.750485436893204,"Birmingham","Alabama",-86.8333,33.5,172,"Birmingham","AL",-86.75,33.57,192,72228,212237,212204,212157,308.411807455544,"G",318.331732105551,"G"
"109","KBHM",5,-0.882410106899903,5.02685121087149,1.25170068027211,5.21687339498189,3.85422740524781,3.34351892245467,3.98639455782313,3.588488068601,0.726919339164237,"Birmingham","Alabama",-86.8333,33.5,172,"Birmingham","AL",-86.75,33.57,192,72228,212237,212204,212157,308.411807455544,"G",318.331732105551,"G"
"110","KBHM",6,-0.929892891918208,5.55505427167243,1.48373101952278,5.75989280973753,4.26582278481013,3.67548519290474,4.54229934924078,3.83474537522427,0.700097370983447,"Birmingham","Alabama",-86.8333,33.5,172,"Birmingham","AL",-86.75,33.57,192,72228,212237,212204,212157,308.411807455544,"G",318.331732105551,"G"
"111","KBIS",0,-1.78307392996109,3.55765224139082,3.57684824902724,4.80292520695965,3.06517509727626,2.53670873494033,4.43871595330739,4.01908047841481,0.687743190661479,"Bismarck","North Dakota",-100.783,46.8,499,"Bismarck","ND",-100.75,46.77,506,72764,61272,61325,72417,659.649239504502,"L",657.292105775189,"L"
"112","KBIS",1,-1.76046738072055,4.10926246277481,2.68549172346641,6.14980417972845,3.46251217137293,2.82623926458813,4.97760467380721,4.49869863221864,0.68062317429406,"Bismarck","North Dakota",-100.783,46.8,499,"Bismarck","ND",-100.75,46.77,506,72764,61272,61325,72417,659.649239504502,"L",657.292105775189,"L"
"113","KBIS",2,-1.96783625730994,4.8052754136943,2.62183235867446,6.19907711110533,4.07309941520468,3.2187738225664,5.06627680311891,4.42911577118106,0.671539961013645,"Bismarck","North Dakota",-100.783,46.8,499,"Bismarck","ND",-100.75,46.77,506,72764,61272,61325,72417,659.649239504502,"L",657.292105775189,"L"
"114","KBIS",3,-2.33463414634146,5.55197569069984,2.63804878048781,6.19481229045921,4.72292682926829,3.73529816250388,5.15121951219512,4.33368449073579,0.662439024390244,"Bismarck","North Dakota",-100.783,46.8,499,"Bismarck","ND",-100.75,46.77,506,72764,61272,61325,72417,659.649239504502,"L",657.292105775189,"L"
"115","KBIS",4,-2.232421875,6.46221316704838,2.59765625,6.23851706623684,5.3359375,4.27185170725736,5.244140625,4.25976709258148,0.626953125,"Bismarck","North Dakota",-100.783,46.8,499,"Bismarck","ND",-100.75,46.77,506,72764,61272,61325,72417,659.649239504502,"L",657.292105775189,"L"
"116","KBIS",5,-2.18768328445748,7.59402669842963,2.56500488758553,6.66190995154693,6.13294232649071,4.98097356892427,5.51319648093842,4.53229030712833,0.601173020527859,"Bismarck","North Dakota",-100.783,46.8,499,"Bismarck","ND",-100.75,46.77,506,72764,61272,61325,72417,659.649239504502,"L",657.292105775189,"L"
"117","KBIS",6,-2.29285014691479,8.51293351699501,3.01727861771058,6.8103342931246,6.85308521057786,5.54270079824001,5.85097192224622,4.60395018201009,0.560235063663075,"Bismarck","North Dakota",-100.783,46.8,499,"Bismarck","ND",-100.75,46.77,506,72764,61272,61325,72417,659.649239504502,"L",657.292105775189,"L"
"118","KBJC",0,1.3742746615087,4.03399826714854,-0.00290135396518375,4.45532750438011,3.07833655705996,2.94589065826503,3.09961315280464,3.19891375641313,0.879110251450677,"Denver","Colorado",-105,39.75,1583,"Broomfield","CO",-105.12,39.92,1724,99999,600158,599864,693060,1297.9486655597,"L",1293.51641538765,"L"
"119","KBJC",1,1.21006776379477,4.34324469848379,-0.103581800580833,4.99417458584821,3.26815101645692,3.10456062508793,3.60406582768635,3.45697011380711,0.770571151984511,"Denver","Colorado",-105,39.75,1583,"Broomfield","CO",-105.12,39.92,1724,99999,600158,599864,693060,1297.9486655597,"L",1293.51641538765,"L"
"120","KBJC",2,1.13759689922481,4.92804295949031,-0.0562015503875969,5.07143349952786,3.7093023255814,3.43638187143375,3.7093023255814,3.45692499970891,0.812015503875969,"Denver","Colorado",-105,39.75,1583,"Broomfield","CO",-105.12,39.92,1724,99999,600158,599864,693060,1297.9486655597,"L",1293.51641538765,"L"
"121","KBJC",3,1.19010669253152,5.63145975042391,0.129000969932105,5.16352431677259,4.25509214354995,3.87397474895991,3.83220174587779,3.46101322248982,0.933074684772066,"Denver","Colorado",-105,39.75,1583,"Broomfield","CO",-105.12,39.92,1724,99999,600158,599864,693060,1297.9486655597,"L",1293.51641538765,"L"
"122","KBJC",4,1.22038834951456,6.53219371702305,0.0757281553398058,5.3608461761079,4.9252427184466,4.45856026753071,3.99223300970874,3.57645060025873,1,"Denver","Colorado",-105,39.75,1583,"Broomfield","CO",-105.12,39.92,1724,99999,600158,599864,693060,1297.9486655597,"L",1293.51641538765,"L"
"123","KBJC",5,1.36540330417881,7.57444302363652,0.095609756097561,5.70127369300589,5.62585034013605,5.24950918411219,4.20487804878049,3.84907857400995,1,"Denver","Colorado",-105,39.75,1583,"Broomfield","CO",-105.12,39.92,1724,99999,600158,599864,693060,1297.9486655597,"L",1293.51641538765,"L"
"124","KBJC",6,1.30362389813908,8.44462217729321,1.0239651416122,6.31258816937729,6.32027424094025,5.74697450865667,4.75381263616558,4.27217585356339,1,"Denver","Colorado",-105,39.75,1583,"Broomfield","CO",-105.12,39.92,1724,99999,600158,599864,693060,1297.9486655597,"L",1293.51641538765,"L"
"125","KBKE",0,-0.524733268671193,2.97581176028808,4.17167798254122,4.53836001741383,2.21823472356935,2.05078653800512,5.11833171677983,3.43420310997133,0.749757516973812,"Baker","Oregon",-117.833,44.7833,1046,"Baker","OR",-117.82,44.83,1027,99999,9828,9828,9770,334.121838241707,"P",333.507621638419,"P"
"126","KBKE",1,-0.543689320388349,3.47579915520588,4.34563106796116,5.74388214190228,2.64854368932039,2.31418762190997,5.80194174757282,4.26612257940305,0.785436893203884,"Baker","Oregon",-117.833,44.7833,1046,"Baker","OR",-117.82,44.83,1027,99999,9828,9828,9770,334.121838241707,"P",333.507621638419,"P"
"127","KBKE",2,-0.758989310009718,3.99929825421288,4.36151603498542,6.06494648859485,3.05053449951409,2.69373321693026,6.0466472303207,4.38490523314274,0.75801749271137,"Baker","Oregon",-117.833,44.7833,1046,"Baker","OR",-117.82,44.83,1027,99999,9828,9828,9770,334.121838241707,"P",333.507621638419,"P"
"128","KBKE",3,-0.837390457643622,4.63395429033758,4.3300876338851,6.36458129192743,3.62609542356378,3.00234162067872,6.24245374878286,4.5021793527708,0.749756572541383,"Baker","Oregon",-117.833,44.7833,1046,"Baker","OR",-117.82,44.83,1027,99999,9828,9828,9770,334.121838241707,"P",333.507621638419,"P"
"129","KBKE",4,-0.875121951219512,5.39476884295355,4.28682926829268,6.61922450163527,4.28,3.39614901395684,6.33756097560976,4.69095746473741,0.725853658536585,"Baker","Oregon",-117.833,44.7833,1046,"Baker","OR",-117.82,44.83,1027,99999,9828,9828,9770,334.121838241707,"P",333.507621638419,"P"
"130","KBKE",5,-1.1044921875,6.16867970651273,4.375,7.00062837565021,4.9462890625,3.84499851572929,6.607421875,4.94645657445427,0.70772238514174,"Baker","Oregon",-117.833,44.7833,1046,"Baker","OR",-117.82,44.83,1027,99999,9828,9828,9770,334.121838241707,"P",333.507621638419,"P"
"131","KBKE",6,-1.1077375122429,6.71785365420146,4.40829694323144,7.30556103516674,5.3898139079334,4.15683397441201,6.87117903930131,5.05276308561807,0.672549019607843,"Baker","Oregon",-117.833,44.7833,1046,"Baker","OR",-117.82,44.83,1027,99999,9828,9828,9770,334.121838241707,"P",333.507621638419,"P"
"132","KBKL",0,-0.502448579823702,4.16818527759777,-0.24975514201763,5.76443732597413,2.95494613124388,2.98097357468624,4.34182174338883,3.7975358640547,0.771096023278371,"Cleveland","Ohio",-81.6167,41.4667,252,"Cleveland Burke","OH",-81.68,41.52,178,99999,396815,396697,385809,5.47734254723622,"L",0.034962875480812,"L"
"133","KBKL",1,-0.71078431372549,4.36437551921997,-1.16764705882353,5.60984802385737,3.2421568627451,3.00525990556589,4.47549019607843,3.57567664217055,0.757281553398058,"Cleveland","Ohio",-81.6167,41.4667,252,"Cleveland Burke","OH",-81.68,41.52,178,99999,396815,396697,385809,5.47734254723622,"L",0.034962875480812,"L"
"134","KBKL",2,-1.02649656526006,4.88816828549975,-1.25711481844946,5.30472561665004,3.73895976447498,3.30988922727148,4.32090284592738,3.32166561311719,0.724975704567541,"Cleveland","Ohio",-81.6167,41.4667,252,"Cleveland Burke","OH",-81.68,41.52,178,99999,396815,396697,385809,5.47734254723622,"L",0.034962875480812,"L"
"135","KBKL",3,-1.21414538310413,5.44294770788045,-1.24165029469548,5.11505326839804,4.1532416502947,3.71952967265964,4.1335952848723,3.25631238449044,0.716926070038911,"Cleveland","Ohio",-81.6167,41.4667,252,"Cleveland Burke","OH",-81.68,41.52,178,99999,396815,396697,385809,5.47734254723622,"L",0.034962875480812,"L"
"136","KBKL",4,-1.12979351032448,5.83119388315886,-1.15732546705998,5.01698178446562,4.36676499508358,4.02406597183776,4.03638151425762,3.1941219826629,0.699123661148978,"Cleveland","Ohio",-81.6167,41.4667,252,"Cleveland Burke","OH",-81.68,41.52,178,99999,396815,396697,385809,5.47734254723622,"L",0.034962875480812,"L"
"137","KBKL",5,-1.25885826771654,6.45903501124154,-1.14074803149606,5.12589033780169,4.92814960629921,4.35830614284251,4.07775590551181,3.30648821541591,0.678362573099415,"Cleveland","Ohio",-81.6167,41.4667,252,"Cleveland Burke","OH",-81.68,41.52,178,99999,396815,396697,385809,5.47734254723622,"L",0.034962875480812,"L"
"138","KBKL",6,-1.2507403751234,7.47157405890528,-3.21428571428571,4.80109598405235,5.6791707798618,5.01053539298574,4.83333333333333,3.11500433908531,0.6455078125,"Cleveland","Ohio",-81.6167,41.4667,252,"Cleveland Burke","OH",-81.68,41.52,178,99999,396815,396697,385809,5.47734254723622,"L",0.034962875480812,"L"
"139","KBKL",7,-10,NA,NA,NA,10,NA,NA,NA,0,"Cleveland","Ohio",-81.6167,41.4667,252,"Cleveland Burke","OH",-81.68,41.52,178,99999,396815,396697,385809,5.47734254723622,"L",0.034962875480812,"L"
"140","KBNA",0,-1.14990328820116,3.14289638189165,1.27659574468085,3.8413470754839,2.41682785299807,2.3140103597796,2.63829787234043,3.06918030879812,0.7321083172147,"Nashville","Tennessee",-86.7833,36.1667,153,"Nashville","TN",-86.68,36.12,180,72327,601222,603445,660388,521.55030682508,"S",510.924716787891,"S"
"141","KBNA",1,-1.09680542110358,3.53968633068815,1.02613746369797,5.11763691989537,2.75992255566312,2.47163379921205,3.62826718296225,3.7506142388753,0.75701839303001,"Nashville","Tennessee",-86.7833,36.1667,153,"Nashville","TN",-86.68,36.12,180,72327,601222,603445,660388,521.55030682508,"S",510.924716787891,"S"
"142","KBNA",2,-1.3343023255814,4.04768685336747,1.11240310077519,5.13776844910086,3.20058139534884,2.81286356006284,3.70736434108527,3.72524145397385,0.755813953488372,"Nashville","Tennessee",-86.7833,36.1667,153,"Nashville","TN",-86.68,36.12,180,72327,601222,603445,660388,521.55030682508,"S",510.924716787891,"S"
"143","KBNA",3,-1.40349175557711,4.47345432759166,1.08923375363725,5.11288022249476,3.51988360814743,3.09546213216743,3.7643064985451,3.62565380500323,0.762366634335596,"Nashville","Tennessee",-86.7833,36.1667,153,"Nashville","TN",-86.68,36.12,180,72327,601222,603445,660388,521.55030682508,"S",510.924716787891,"S"
"144","KBNA",4,-1.41650485436893,5.05790756905844,1.10873786407767,4.97787342818979,3.9,3.51654426622041,3.71456310679612,3.49261076901878,0.738834951456311,"Nashville","Tennessee",-86.7833,36.1667,153,"Nashville","TN",-86.68,36.12,180,72327,601222,603445,660388,521.55030682508,"S",510.924716787891,"S"
"145","KBNA",5,-1.30515063168124,5.73440896761234,1.12536443148688,5.35189954898539,4.41107871720117,3.88741280415978,4.02915451895044,3.69602865064815,0.699708454810496,"Nashville","Tennessee",-86.7833,36.1667,153,"Nashville","TN",-86.68,36.12,180,72327,601222,603445,660388,521.55030682508,"S",510.924716787891,"S"
"146","KBNA",6,-1.35408560311284,6.52753234541322,1.70967741935484,5.53239021495638,5.08949416342412,4.30300347281007,4.38924731182796,3.77221758516469,0.690661478599222,"Nashville","Tennessee",-86.7833,36.1667,153,"Nashville","TN",-86.68,36.12,180,72327,601222,603445,660388,521.55030682508,"S",510.924716787891,"S"
"147","KBOI",0,-0.765957446808511,2.87347951327173,-0.59284332688588,3.74599974320707,2.25531914893617,1.93720283788813,2.84816247582205,2.50288536469289,0.7321083172147,"Boise","Idaho",-116.217,43.6,838,"Boise","ID",-116.22,43.57,874,72681,205671,208341,223154,505.698220187224,"P",507.102562454476,"P"
